run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13054043,2.44470306769157e-07,21602.40039062,0.854799548778544,6111.0,0.0414910775821892,1.0,0.910651924214825,78812.0,1784.4733715683005
13054044,2.44203218731074e-07,20506.19921875,0.849896755383,6104.0,0.0399833572190224,1.0,0.9061448728188,75133.0,1776.2350399687891
13054047,3.44476445621357e-08,19046.59960938,0.59145274455676,861.0,0.0052270953199043,1.0,0.621115980898803,9752.0,1765.954717496104
13054050,8.73729712163752e-08,18082.19921875,1.0,2050.0,0.01136213102125,1.0,1.0,22564.0,1642.816362277854
13054056,1.05853032959775e-09,17687.80078125,0.0130998598829558,26.0,0.0001522060117616,1.0,0.0140378460329047,273.0,1805.1710639609844
13054058,1.97732280729509e-07,17504.40039062,0.825732054966305,4944.0,0.0285424146817496,1.0,0.875528731212278,52551.0,1746.1275886966637
13054060,2.19180451100689e-07,16505.0,0.810192776013521,5479.0,0.0303677772914816,1.0,0.862983852275361,56081.0,1717.573706098152
13054061,2.17804310980605e-07,15920.20019531,0.837799474325555,5445.0,0.0292837208937339,1.0,0.89099755069397,53562.0,1721.1790459922033
13054062,2.18100677545986e-07,15586.20019531,0.83843086294635,5453.0,0.0291534633983652,1.0,0.891445427728614,53064.0,1702.9553798891511
13054063,2.58742197575492e-07,14870.79980469,0.731378914920526,6469.0,0.0335272447514607,1.0,0.779816513761468,60752.0,1688.3438117606418
13054064,2.57400136043822e-07,14501.79980469,0.837791292928367,6435.0,0.0324543738561031,1.0,0.89325164483612,59407.0,1674.8303311653845
13054065,2.56035033371242e-07,14020.40039062,0.806429937836875,6400.0,0.0314171653573055,1.0,0.859179181577253,57573.0,1660.499056817954
13054066,1.14759882729204e-07,13713.0,0.828914138141138,2869.0,0.0138486599309268,1.0,0.883119584055459,25698.0,1631.0740120072142
13054068,2.56807512355008e-07,13294.40039062,0.79383651283225,6420.0,0.0300352863040392,1.0,0.841399032116146,53775.0,1682.2645797718915
13054069,2.55393035309076e-07,12934.59960938,0.821139471313703,6384.0,0.0295137620250922,1.0,0.871899308917304,52431.0,1672.2728226618483
13054070,2.54237208892679e-07,12462.40039062,0.793424293397876,6355.0,0.028603201087612,1.0,0.845332802970034,51185.0,1648.529699291386
13054071,2.19660890163241e-07,12041.79980469,0.803425560782855,5491.0,0.0238872493911649,1.0,0.84659806174443,42523.0,1638.5155801043759
13054083,2.292259303351e-07,27863.19921875,0.807448602923841,5730.0,0.0512777728133663,1.0,0.861602250310514,94696.0,1799.0610645232116
13054084,2.35511646013384e-07,25582.0,0.795485221526463,5888.0,0.0490787099809154,1.0,0.84805242754292,91930.0,1746.7695865517014
13054085,2.37427382767493e-07,24025.80078125,0.82669425228326,5936.0,0.0471140386610432,1.0,0.879946821667079,85733.0,1770.6603068920092
13055001,2.55955729229837e-07,22618.0,0.813198633262244,6398.0,0.0398381333822245,1.0,0.712514739810305,69824.0,1815.8957989240994
